WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
06/29/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,11834,Demonstrations,118,-37.1495,-60.1324
07/06/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,34145,Demonstrations,118,-37.1495,-60.1324
07/13/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,15,0,148835,Demonstrations,118,-37.1495,-60.1324
07/20/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,2,0,11834,Demonstrations,118,-37.1495,-60.1324
07/27/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,39805,Demonstrations,118,-37.1495,-60.1324
08/03/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,31529,Demonstrations,118,-37.1495,-60.1324
08/10/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,11834,Demonstrations,118,-37.1495,-60.1324
08/17/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,50650,Demonstrations,118,-37.1495,-60.1324
08/24/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,27012,Demonstrations,118,-37.1495,-60.1324
08/31/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,51227,Demonstrations,118,-37.1495,-60.1324
09/07/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,44053,Demonstrations,118,-37.1495,-60.1324
09/14/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,23331,Demonstrations,118,-37.1495,-60.1324
09/21/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,70518,Demonstrations,118,-37.1495,-60.1324
09/28/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,29988,Demonstrations,118,-37.1495,-60.1324
10/05/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,32908,Demonstrations,118,-37.1495,-60.1324
10/12/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,2,0,11834,Demonstrations,118,-37.1495,-60.1324
10/19/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,2,0,20141,Demonstrations,118,-37.1495,-60.1324
10/26/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,11834,Demonstrations,118,-37.1495,-60.1324
11/02/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,25755,Demonstrations,118,-37.1495,-60.1324
11/09/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,29923,Demonstrations,118,-37.1495,-60.1324
11/16/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,55660,Demonstrations,118,-37.1495,-60.1324
11/23/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,42251,Demonstrations,118,-37.1495,-60.1324
11/30/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,35335,Demonstrations,118,-37.1495,-60.1324
12/07/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,2,0,17026,Demonstrations,118,-37.1495,-60.1324
12/14/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,56683,Demonstrations,118,-37.1495,-60.1324
12/21/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,11834,Demonstrations,118,-37.1495,-60.1324
12/28/2019,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,11901,Demonstrations,118,-37.1495,-60.1324
01/04/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,63308,Demonstrations,118,-37.1495,-60.1324
01/11/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,18049,Demonstrations,118,-37.1495,-60.1324
01/18/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,24892,Demonstrations,118,-37.1495,-60.1324
01/25/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,34199,Demonstrations,118,-37.1495,-60.1324
02/01/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,23328,Demonstrations,118,-37.1495,-60.1324
02/08/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,41158,Demonstrations,118,-37.1495,-60.1324
02/15/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,47343,Demonstrations,118,-37.1495,-60.1324
02/22/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,23316,Demonstrations,118,-37.1495,-60.1324
02/29/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,11901,Demonstrations,118,-37.1495,-60.1324
03/07/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,51756,Demonstrations,118,-37.1495,-60.1324
03/14/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,11901,Demonstrations,118,-37.1495,-60.1324
03/21/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,38959,Demonstrations,118,-37.1495,-60.1324
03/28/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,38364,Demonstrations,118,-37.1495,-60.1324
04/04/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,11901,Demonstrations,118,-37.1495,-60.1324
04/18/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,20261,Demonstrations,118,-37.1495,-60.1324
04/25/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,17,0,256592,Demonstrations,118,-37.1495,-60.1324
05/02/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,28481,Demonstrations,118,-37.1495,-60.1324
05/09/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,11901,Demonstrations,118,-37.1495,-60.1324
05/16/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,48192,Demonstrations,118,-37.1495,-60.1324
05/23/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,37950,Demonstrations,118,-37.1495,-60.1324
05/30/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,114189,Demonstrations,118,-37.1495,-60.1324
06/06/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,104294,Demonstrations,118,-37.1495,-60.1324
06/13/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,88479,Demonstrations,118,-37.1495,-60.1324
06/20/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,138703,Demonstrations,118,-37.1495,-60.1324
06/27/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,41158,Demonstrations,118,-37.1495,-60.1324
07/04/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,17,0,148024,Demonstrations,118,-37.1495,-60.1324
07/11/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,96031,Demonstrations,118,-37.1495,-60.1324
07/18/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,91090,Demonstrations,118,-37.1495,-60.1324
07/25/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,57909,Demonstrations,118,-37.1495,-60.1324
08/01/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,115457,Demonstrations,118,-37.1495,-60.1324
08/08/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,1,0,18121,Demonstrations,118,-37.1495,-60.1324
08/15/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,40,0,464221,Demonstrations,118,-37.1495,-60.1324
08/22/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,27176,Demonstrations,118,-37.1495,-60.1324
08/29/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,11901,Demonstrations,118,-37.1495,-60.1324
09/05/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,62,0,646875,Demonstrations,118,-37.1495,-60.1324
09/12/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,23,0,175975,Demonstrations,118,-37.1495,-60.1324
09/19/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,19,0,125654,Demonstrations,118,-37.1495,-60.1324
09/26/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,48341,Demonstrations,118,-37.1495,-60.1324
10/03/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,62209,Demonstrations,118,-37.1495,-60.1324
10/10/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,32,0,359543,Demonstrations,118,-37.1495,-60.1324
10/17/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,101042,Demonstrations,118,-37.1495,-60.1324
10/24/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,121933,Demonstrations,118,-37.1495,-60.1324
10/31/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,19,0,174547,Demonstrations,118,-37.1495,-60.1324
11/07/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,18,0,156595,Demonstrations,118,-37.1495,-60.1324
11/14/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,92049,Demonstrations,118,-37.1495,-60.1324
11/21/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,67536,Demonstrations,118,-37.1495,-60.1324
11/28/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,18,0,172875,Demonstrations,118,-37.1495,-60.1324
12/05/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,97518,Demonstrations,118,-37.1495,-60.1324
12/12/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,63070,Demonstrations,118,-37.1495,-60.1324
12/19/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,46785,Demonstrations,118,-37.1495,-60.1324
12/26/2020,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,35217,Demonstrations,118,-37.1495,-60.1324
01/02/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,32747,Demonstrations,118,-37.1495,-60.1324
01/09/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,14216,Demonstrations,118,-37.1495,-60.1324
01/16/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,108636,Demonstrations,118,-37.1495,-60.1324
01/23/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,39959,Demonstrations,118,-37.1495,-60.1324
01/30/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,11937,Demonstrations,118,-37.1495,-60.1324
02/06/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,24,0,74640,Demonstrations,118,-37.1495,-60.1324
02/13/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,133885,Demonstrations,118,-37.1495,-60.1324
02/20/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,21,0,116387,Demonstrations,118,-37.1495,-60.1324
02/27/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,19,0,200243,Demonstrations,118,-37.1495,-60.1324
03/06/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,119635,Demonstrations,118,-37.1495,-60.1324
03/13/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,11937,Demonstrations,118,-37.1495,-60.1324
03/20/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,162617,Demonstrations,118,-37.1495,-60.1324
03/27/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,106214,Demonstrations,118,-37.1495,-60.1324
04/03/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,18,0,150970,Demonstrations,118,-37.1495,-60.1324
04/10/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,128472,Demonstrations,118,-37.1495,-60.1324
04/17/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,16,0,196503,Demonstrations,118,-37.1495,-60.1324
04/24/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,88700,Demonstrations,118,-37.1495,-60.1324
05/01/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,104137,Demonstrations,118,-37.1495,-60.1324
05/08/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,25,0,269721,Demonstrations,118,-37.1495,-60.1324
05/15/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,155811,Demonstrations,118,-37.1495,-60.1324
05/22/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,62842,Demonstrations,118,-37.1495,-60.1324
05/29/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,96042,Demonstrations,118,-37.1495,-60.1324
06/05/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,64684,Demonstrations,118,-37.1495,-60.1324
06/12/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,62676,Demonstrations,118,-37.1495,-60.1324
06/19/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,26842,Demonstrations,118,-37.1495,-60.1324
06/26/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,15177,Demonstrations,118,-37.1495,-60.1324
07/03/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,61658,Demonstrations,118,-37.1495,-60.1324
07/10/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,18831,Demonstrations,118,-37.1495,-60.1324
07/17/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,36611,Demonstrations,118,-37.1495,-60.1324
07/24/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,52156,Demonstrations,118,-37.1495,-60.1324
07/31/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,11,0,62233,Demonstrations,118,-37.1495,-60.1324
08/07/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,79816,Demonstrations,118,-37.1495,-60.1324
08/14/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,64285,Demonstrations,118,-37.1495,-60.1324
08/21/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,98758,Demonstrations,118,-37.1495,-60.1324
08/28/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,64111,Demonstrations,118,-37.1495,-60.1324
09/04/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,104566,Demonstrations,118,-37.1495,-60.1324
09/11/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,78490,Demonstrations,118,-37.1495,-60.1324
09/18/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,86761,Demonstrations,118,-37.1495,-60.1324
09/25/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,81505,Demonstrations,118,-37.1495,-60.1324
10/02/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,96324,Demonstrations,118,-37.1495,-60.1324
10/09/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,63169,Demonstrations,118,-37.1495,-60.1324
10/16/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,130890,Demonstrations,118,-37.1495,-60.1324
10/23/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,20,0,180326,Demonstrations,118,-37.1495,-60.1324
10/30/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,52374,Demonstrations,118,-37.1495,-60.1324
11/06/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,113042,Demonstrations,118,-37.1495,-60.1324
11/13/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,43419,Demonstrations,118,-37.1495,-60.1324
11/20/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,23542,Demonstrations,118,-37.1495,-60.1324
11/27/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,14,0,120614,Demonstrations,118,-37.1495,-60.1324
12/04/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,65598,Demonstrations,118,-37.1495,-60.1324
12/11/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,58156,Demonstrations,118,-37.1495,-60.1324
12/18/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,28575,Demonstrations,118,-37.1495,-60.1324
12/25/2021,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,59885,Demonstrations,118,-37.1495,-60.1324
01/01/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,41365,Demonstrations,118,-37.1495,-60.1324
01/08/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,63102,Demonstrations,118,-37.1495,-60.1324
01/15/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,15,0,108684,Demonstrations,118,-37.1495,-60.1324
01/22/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,40903,Demonstrations,118,-37.1495,-60.1324
01/29/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,73885,Demonstrations,118,-37.1495,-60.1324
02/05/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,55231,Demonstrations,118,-37.1495,-60.1324
02/12/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,5,0,44275,Demonstrations,118,-37.1495,-60.1324
02/19/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,7,0,74155,Demonstrations,118,-37.1495,-60.1324
02/26/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,4,0,52891,Demonstrations,118,-37.1495,-60.1324
03/05/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,8,0,58033,Demonstrations,118,-37.1495,-60.1324
03/12/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,155618,Demonstrations,118,-37.1495,-60.1324
03/19/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,9,0,41365,Demonstrations,118,-37.1495,-60.1324
03/26/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,88678,Demonstrations,118,-37.1495,-60.1324
04/02/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,51764,Demonstrations,118,-37.1495,-60.1324
04/09/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,13,0,50785,Demonstrations,118,-37.1495,-60.1324
04/16/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,31643,Demonstrations,118,-37.1495,-60.1324
04/23/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,10,0,23583,Demonstrations,118,-37.1495,-60.1324
04/30/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,30575,Demonstrations,118,-37.1495,-60.1324
05/07/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,30656,Demonstrations,118,-37.1495,-60.1324
05/14/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,3,0,11958,Demonstrations,118,-37.1495,-60.1324
05/21/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,43522,Demonstrations,118,-37.1495,-60.1324
05/28/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,12,0,87084,Demonstrations,118,-37.1495,-60.1324
06/04/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,11,0,85588,Demonstrations,118,-37.1495,-60.1324
06/11/2022,South America,Argentina,Buenos Aires,Protests,Peaceful protest,6,0,31794,Demonstrations,118,-37.1495,-60.1324
